"date1","date","trans"
"11/23/2011",2011-11-23,-115066.35
"11/23/2011",2011-11-23,-318895.26
"11/25/2011",2011-11-25,-329000
"11/28/2011",2011-11-28,154000
"11/28/2011",2011-11-28,-275500
"11/29/2011",2011-11-29,49000
"11/29/2011",2011-11-29,1408.92
"11/29/2011",2011-11-29,-231161.1
"11/29/2011",2011-11-29,-182280.77
"11/29/2011",2011-11-29,-102499.69
"11/29/2011",2011-11-29,-77789.77
"11/30/2011",2011-11-30,105000
"11/30/2011",2011-11-30,-272.34
"11/30/2011",2011-11-30,-49194.03
"11/30/2011",2011-11-30,194.03
"11/01/2012",2012-11-01,18285000
"11/01/2012",2012-11-01,-234950
"11/02/2012",2012-11-02,13222000
"11/02/2012",2012-11-02,-184950
"11/05/2012",2012-11-05,347000
"11/05/2012",2012-11-05,-233400
"11/05/2012",2012-11-05,17420.43
"11/06/2012",2012-11-06,250000
"11/06/2012",2012-11-06,-4079200
"11/06/2012",2012-11-06,2975.6
"11/06/2012",2012-11-06,3825.72
"11/06/2012",2012-11-06,-250614.21
"11/07/2012",2012-11-07,758000
"11/07/2012",2012-11-07,-357200
"11/07/2012",2012-11-07,-603043.86
"11/08/2012",2012-11-08,239000
"11/08/2012",2012-11-08,-294600
"11/08/2012",2012-11-08,-213889.8
"11/08/2012",2012-11-08,-43908.47
"11/08/2012",2012-11-08,-82742.64
"11/09/2012",2012-11-09,117000
"11/09/2012",2012-11-09,-185300
"11/09/2012",2012-11-09,-249633.87
"11/13/2012",2012-11-13,164000
"11/13/2012",2012-11-13,-4125650
"11/13/2012",2012-11-13,37542.81
"11/13/2012",2012-11-13,8676.94
"11/14/2012",2012-11-14,260000
"11/14/2012",2012-11-14,-395700
"11/14/2012",2012-11-14,-66081
"11/14/2012",2012-11-14,5709.77
"11/15/2012",2012-11-15,608000
"11/15/2012",2012-11-15,-267950
"11/16/2012",2012-11-16,253000
"11/16/2012",2012-11-16,-218100
"11/16/2012",2012-11-16,2860.85
"11/19/2012",2012-11-19,-262550
"11/19/2012",2012-11-19,-34351.57
"11/20/2012",2012-11-20,1144000
"11/20/2012",2012-11-20,-4226200
"11/20/2012",2012-11-20,-44005.53
"11/20/2012",2012-11-20,-38341.02
"11/21/2012",2012-11-21,1633000
"11/21/2012",2012-11-21,-5742.96
"11/21/2012",2012-11-21,-398200
"11/21/2012",2012-11-21,183488.66
"11/23/2012",2012-11-23,-265000
"11/26/2012",2012-11-26,450000
"11/26/2012",2012-11-26,-219350
"11/26/2012",2012-11-26,-7575.69
"11/26/2012",2012-11-26,620.65
"11/27/2012",2012-11-27,48000
"11/27/2012",2012-11-27,-4313700
"11/28/2012",2012-11-28,93000
"11/28/2012",2012-11-28,-78350
"11/28/2012",2012-11-28,-303450
"11/29/2012",2012-11-29,40000
"11/29/2012",2012-11-29,-254000
"11/29/2012",2012-11-29,10133.99
"11/29/2012",2012-11-29,-17700
"11/30/2012",2012-11-30,42000
"11/30/2012",2012-11-30,-218150
"11/30/2012",2012-11-30,1303.14
"11/01/2013",2013-11-01,17988000
"11/01/2013",2013-11-01,-172500
"11/01/2013",2013-11-01,-47990.95
"11/01/2013",2013-11-01,-36529.48
"11/01/2013",2013-11-01,-114246.99
"11/04/2013",2013-11-04,12547000
"11/04/2013",2013-11-04,-208500
"11/04/2013",2013-11-04,23452.91
"11/05/2013",2013-11-05,928000
"11/05/2013",2013-11-05,-4036000
"11/05/2013",2013-11-05,2999.85
"11/06/2013",2013-11-06,460000
"11/06/2013",2013-11-06,-335800
"11/07/2013",2013-11-07,229000
"11/07/2013",2013-11-07,-230500
"11/07/2013",2013-11-07,-8566.7
"11/08/2013",2013-11-08,184000
"11/08/2013",2013-11-08,-168500
"11/12/2013",2013-11-12,-3594100
"11/12/2013",2013-11-12,-104030.66
"11/12/2013",2013-11-12,-192784.47
"11/12/2013",2013-11-12,-228895.8
"11/12/2013",2013-11-12,-7158.13
"11/12/2013",2013-11-12,-138891.13
"11/12/2013",2013-11-12,-60325.52
"11/13/2013",2013-11-13,77000
"11/13/2013",2013-11-13,-20500
"11/13/2013",2013-11-13,-715000
"11/14/2013",2013-11-14,216000
"11/14/2013",2013-11-14,-306300
"11/14/2013",2013-11-14,1947.25
"11/14/2013",2013-11-14,5411.97
"11/14/2013",2013-11-14,317.52
"11/15/2013",2013-11-15,148000
"11/15/2013",2013-11-15,-210000
"11/15/2013",2013-11-15,-19565
"11/15/2013",2013-11-15,-811931.7
"11/15/2013",2013-11-15,-19829.32
"11/15/2013",2013-11-15,-26634.92
"11/15/2013",2013-11-15,-87047.46
"11/15/2013",2013-11-15,-49083.71
"11/15/2013",2013-11-15,-2944
"11/18/2013",2013-11-18,342000
"11/18/2013",2013-11-18,-204300
"11/19/2013",2013-11-19,270000
"11/19/2013",2013-11-19,-4065900
"11/20/2013",2013-11-20,433000
"11/20/2013",2013-11-20,-405400
"11/20/2013",2013-11-20,-311523.12
"11/21/2013",2013-11-21,173000
"11/21/2013",2013-11-21,-232800
"11/22/2013",2013-11-22,-199200
"11/22/2013",2013-11-22,-31826.19
"11/22/2013",2013-11-22,-153165.06
"11/22/2013",2013-11-22,-295912.19
"11/25/2013",2013-11-25,148000
"11/25/2013",2013-11-25,-199500
"11/26/2013",2013-11-26,171000
"11/26/2013",2013-11-26,-4159200
"11/26/2013",2013-11-26,-23187.12
"11/26/2013",2013-11-26,-24828.62
"11/27/2013",2013-11-27,49000
"11/27/2013",2013-11-27,-340800
"11/27/2013",2013-11-27,-9350
"11/27/2013",2013-11-27,-2620
"11/29/2013",2013-11-29,-240000
"11/03/2014",2014-11-03,16544000
"11/03/2014",2014-11-03,-130900
"11/03/2014",2014-11-03,769.71
"11/04/2014",2014-11-04,11107000
"11/04/2014",2014-11-04,-3155100
"11/04/2014",2014-11-04,5933.89
"11/04/2014",2014-11-04,-39020.96
"11/04/2014",2014-11-04,-26312.95
"11/05/2014",2014-11-05,5e+05
"11/05/2014",2014-11-05,-253900
"11/05/2014",2014-11-05,-505433.78
"11/06/2014",2014-11-06,98000
"11/06/2014",2014-11-06,-131050
"11/06/2014",2014-11-06,-24642.64
"11/07/2014",2014-11-07,24000
"11/07/2014",2014-11-07,-125650
"11/07/2014",2014-11-07,-167409.49
"11/07/2014",2014-11-07,-209209.78
"11/10/2014",2014-11-10,74000
"11/10/2014",2014-11-10,-120950
"11/12/2014",2014-11-12,183000
"11/12/2014",2014-11-12,-3171200
"11/12/2014",2014-11-12,4367.79
"11/12/2014",2014-11-12,7240.73
"11/13/2014",2014-11-13,64000
"11/13/2014",2014-11-13,-369150
"11/13/2014",2014-11-13,2115.99
"11/13/2014",2014-11-13,-2115.99
"11/13/2014",2014-11-13,-148734.26
"11/13/2014",2014-11-13,4019.52
"11/13/2014",2014-11-13,32991.87
"11/14/2014",2014-11-14,160000
"11/14/2014",2014-11-14,-128400
"11/17/2014",2014-11-17,91000
"11/17/2014",2014-11-17,-49750
"11/17/2014",2014-11-17,-32991.87
"11/17/2014",2014-11-17,-88397.56
"11/17/2014",2014-11-17,-96572.98
"11/17/2014",2014-11-17,-16445.1
"11/17/2014",2014-11-17,-66607.98
"11/17/2014",2014-11-17,2602.6
"11/18/2014",2014-11-18,104000
"11/18/2014",2014-11-18,-3150400
"11/19/2014",2014-11-19,307000
"11/19/2014",2014-11-19,-316800
"11/19/2014",2014-11-19,-122370.87
"11/19/2014",2014-11-19,-24518.93
"11/20/2014",2014-11-20,156000
"11/20/2014",2014-11-20,-203550
"11/20/2014",2014-11-20,867.08
"11/21/2014",2014-11-21,74000
"11/21/2014",2014-11-21,-120500
"11/24/2014",2014-11-24,46000
"11/24/2014",2014-11-24,-162200
"11/25/2014",2014-11-25,136000
"11/25/2014",2014-11-25,-3307850
"11/26/2014",2014-11-26,107000
"11/26/2014",2014-11-26,-280450
"11/26/2014",2014-11-26,-124068
"11/26/2014",2014-11-26,3222.61
"11/26/2014",2014-11-26,-38554.33
"11/26/2014",2014-11-26,-13972.23
"11/26/2014",2014-11-26,-9700
"11/28/2014",2014-11-28,-234000
"11/02/2015",2015-11-02,4228000
"11/02/2015",2015-11-02,-120900
"11/02/2015",2015-11-02,-103013
"11/02/2015",2015-11-02,405.42
"11/02/2015",2015-11-02,-5676
"11/03/2015",2015-11-03,18394000
"11/03/2015",2015-11-03,-2684700
"11/04/2015",2015-11-04,3287000
"11/04/2015",2015-11-04,-239050
"11/05/2015",2015-11-05,222000
"11/05/2015",2015-11-05,-168750
"11/05/2015",2015-11-05,-657712.12
"11/05/2015",2015-11-05,-27400.63
"11/05/2015",2015-11-05,-153912.05
"11/06/2015",2015-11-06,-107800
"11/06/2015",2015-11-06,-18881
"11/09/2015",2015-11-09,-120100
"11/09/2015",2015-11-09,-20770.25
"11/09/2015",2015-11-09,-66192.26
"11/09/2015",2015-11-09,11358.62
"11/10/2015",2015-11-10,-2794250
"11/10/2015",2015-11-10,557.44
"11/10/2015",2015-11-10,-26375.43
"11/10/2015",2015-11-10,-23365.82
"11/10/2015",2015-11-10,-110716.52
"11/10/2015",2015-11-10,-2376.05
"11/12/2015",2015-11-12,-246700
"11/12/2015",2015-11-12,20.67
"11/13/2015",2015-11-13,-200900
"11/13/2015",2015-11-13,-18422
"11/13/2015",2015-11-13,6263.77
"11/16/2015",2015-11-16,-110600
"11/16/2015",2015-11-16,520.9
"11/17/2015",2015-11-17,-2868950
"11/17/2015",2015-11-17,-48040.47
"11/17/2015",2015-11-17,-52866.14
"11/17/2015",2015-11-17,-82151.91
"11/18/2015",2015-11-18,-243800
"11/19/2015",2015-11-19,-149500
"11/19/2015",2015-11-19,82.39
"11/19/2015",2015-11-19,-293851.66
"11/19/2015",2015-11-19,-242056.77
"11/19/2015",2015-11-19,-15848.66
"11/20/2015",2015-11-20,96000
"11/20/2015",2015-11-20,-116900
"11/20/2015",2015-11-20,-28978
"11/20/2015",2015-11-20,-24926.06
"11/20/2015",2015-11-20,-53320.09
"11/23/2015",2015-11-23,-142900
"11/23/2015",2015-11-23,806.03
"11/24/2015",2015-11-24,24000
"11/24/2015",2015-11-24,-2903600
"11/24/2015",2015-11-24,2788.63
"11/24/2015",2015-11-24,-148151.94
"11/25/2015",2015-11-25,26000
"11/25/2015",2015-11-25,-279200
"11/27/2015",2015-11-27,-142000
"11/30/2015",2015-11-30,17000
"11/30/2015",2015-11-30,-197050
"11/30/2015",2015-11-30,-22672
"11/30/2015",2015-11-30,-12430.76
"11/30/2015",2015-11-30,-5058
"11/01/2016",2016-11-01,13991000
"11/01/2016",2016-11-01,-2519800
"11/01/2016",2016-11-01,57.45
"11/02/2016",2016-11-02,7057000
"11/02/2016",2016-11-02,-267200
"11/02/2016",2016-11-02,883.02
"11/02/2016",2016-11-02,-671148.27
"11/02/2016",2016-11-02,-31608.42
"11/02/2016",2016-11-02,-12412.88
"11/02/2016",2016-11-02,-29904.6
"11/02/2016",2016-11-02,-34713.68
"11/02/2016",2016-11-02,-124399.95
"11/03/2016",2016-11-03,310000
"11/03/2016",2016-11-03,-113900
"11/03/2016",2016-11-03,2664.55
"11/03/2016",2016-11-03,1688
"11/04/2016",2016-11-04,57000
"11/04/2016",2016-11-04,23788.84
"11/07/2016",2016-11-07,55000
"11/07/2016",2016-11-07,-97050
"11/07/2016",2016-11-07,-90272.17
"11/07/2016",2016-11-07,7718.71
"11/08/2016",2016-11-08,-2572800
"11/09/2016",2016-11-09,19000
"11/09/2016",2016-11-09,-239800
"11/10/2016",2016-11-10,74000
"11/10/2016",2016-11-10,-141150
"11/10/2016",2016-11-10,-68343.59
"11/10/2016",2016-11-10,-40217.09
"11/10/2016",2016-11-10,-7650.93
"11/10/2016",2016-11-10,-24561.58
"11/10/2016",2016-11-10,-212780.14
"11/10/2016",2016-11-10,-46723.85
"11/14/2016",2016-11-14,40000
"11/14/2016",2016-11-14,-210700
"11/14/2016",2016-11-14,7001.11
"11/15/2016",2016-11-15,53000
"11/15/2016",2016-11-15,-2533500
"11/16/2016",2016-11-16,120000
"11/16/2016",2016-11-16,-232250
"11/17/2016",2016-11-17,146000
"11/17/2016",2016-11-17,-128850
"11/18/2016",2016-11-18,54000
"11/18/2016",2016-11-18,-91250
"11/18/2016",2016-11-18,-16615.68
"11/18/2016",2016-11-18,-222.6
"11/18/2016",2016-11-18,-224477
"11/21/2016",2016-11-21,81000
"11/21/2016",2016-11-21,-126750
"11/22/2016",2016-11-22,114000
"11/22/2016",2016-11-22,-2558400
"11/22/2016",2016-11-22,-44096.8
"11/23/2016",2016-11-23,76000
"11/23/2016",2016-11-23,-249700
"11/23/2016",2016-11-23,-10664.21
"11/25/2016",2016-11-25,-128000
"11/28/2016",2016-11-28,25000
"11/28/2016",2016-11-28,-172350
"11/29/2016",2016-11-29,31000
"11/29/2016",2016-11-29,-2618550
"11/30/2016",2016-11-30,36000
"11/30/2016",2016-11-30,-249950
"11/30/2016",2016-11-30,-58822
"11/30/2016",2016-11-30,-341662.22
"11/30/2016",2016-11-30,-65838.63
"11/30/2016",2016-11-30,145830.38
"11/30/2016",2016-11-30,-2857
"12/01/2005",2005-12-01,142000
"12/01/2005",2005-12-01,-423000
"12/01/2005",2005-12-01,-394654.96
"12/01/2005",2005-12-01,52991.3
"12/02/2005",2005-12-02,65000
"12/02/2005",2005-12-02,-187000
"12/05/2005",2005-12-05,45000
"12/05/2005",2005-12-05,-1775000
"12/06/2005",2005-12-06,37000
"12/06/2005",2005-12-06,-1179500
"12/07/2005",2005-12-07,41000
"12/07/2005",2005-12-07,-479500
"12/08/2005",2005-12-08,337000
"12/08/2005",2005-12-08,-336000
"12/09/2005",2005-12-09,195000
"12/09/2005",2005-12-09,-141000
"12/12/2005",2005-12-12,6600
"12/12/2005",2005-12-12,-1611000
"12/13/2005",2005-12-13,113000
"12/13/2005",2005-12-13,-1309500
"12/14/2005",2005-12-14,96000
"12/14/2005",2005-12-14,-461000
"12/15/2005",2005-12-15,282000
"12/15/2005",2005-12-15,-272000
"12/16/2005",2005-12-16,202000
"12/16/2005",2005-12-16,-119500
"12/19/2005",2005-12-19,64000
"12/19/2005",2005-12-19,-1658000
"12/20/2005",2005-12-20,96000
"12/20/2005",2005-12-20,-1298000
"12/21/2005",2005-12-21,128000
"12/21/2005",2005-12-21,-480000
"12/22/2005",2005-12-22,160000
"12/22/2005",2005-12-22,-255000
"12/23/2005",2005-12-23,85000
"12/23/2005",2005-12-23,-135000
"12/27/2005",2005-12-27,-282000
"12/27/2005",2005-12-27,-2511500
"12/28/2005",2005-12-28,-850500
"12/29/2005",2005-12-29,241000
"12/29/2005",2005-12-29,-464000
"12/30/2005",2005-12-30,-250000
"12/31/2005",2005-12-31,0
"12/31/2005",2005-12-31,3106893.1
"12/01/2006",2006-12-01,167000
"12/01/2006",2006-12-01,-204000
"12/04/2006",2006-12-04,-2536500
"12/05/2006",2006-12-05,-1037000
"12/06/2006",2006-12-06,3652
"12/06/2006",2006-12-06,-337000
"12/07/2006",2006-12-07,-287500
"12/08/2006",2006-12-08,30000
"12/08/2006",2006-12-08,2912.4
"12/08/2006",2006-12-08,-231000
"12/11/2006",2006-12-11,34000
"12/11/2006",2006-12-11,-2531000
"12/12/2006",2006-12-12,52000
"12/12/2006",2006-12-12,-1208000
"12/13/2006",2006-12-13,268000
"12/13/2006",2006-12-13,3010.96
"12/13/2006",2006-12-13,-321000
"12/14/2006",2006-12-14,93000
"12/14/2006",2006-12-14,-214000
"12/15/2006",2006-12-15,23000
"12/15/2006",2006-12-15,92052.89
"12/15/2006",2006-12-15,-223000
"12/18/2006",2006-12-18,65000
"12/18/2006",2006-12-18,-2583500
"12/19/2006",2006-12-19,-1020200
"12/20/2006",2006-12-20,37000
"12/20/2006",2006-12-20,-322500
"12/21/2006",2006-12-21,182000
"12/21/2006",2006-12-21,-230500
"12/22/2006",2006-12-22,95000
"12/22/2006",2006-12-22,-184000
"12/26/2006",2006-12-26,58000
"12/26/2006",2006-12-26,-719340.02
"12/26/2006",2006-12-26,-2881000
"12/27/2006",2006-12-27,25000
"12/27/2006",2006-12-27,-835000
"12/28/2006",2006-12-28,16000
"12/28/2006",2006-12-28,-489000
"12/29/2006",2006-12-29,176000
"12/29/2006",2006-12-29,-382000
"12/31/2006",2006-12-31,0
"12/31/2006",2006-12-31,3777913.49
"12/03/2007",2007-12-03,165000
"12/03/2007",2007-12-03,-184000
"12/04/2007",2007-12-04,186000
"12/04/2007",2007-12-04,-3404500
"12/05/2007",2007-12-05,210000
"12/05/2007",2007-12-05,-409300
"12/06/2007",2007-12-06,262000
"12/06/2007",2007-12-06,-290000
"12/07/2007",2007-12-07,340000
"12/07/2007",2007-12-07,2382.38
"12/07/2007",2007-12-07,-199000
"12/10/2007",2007-12-10,143000
"12/10/2007",2007-12-10,10457.18
"12/10/2007",2007-12-10,-242000
"12/11/2007",2007-12-11,37000
"12/11/2007",2007-12-11,-3349000
"12/12/2007",2007-12-12,83000
"12/12/2007",2007-12-12,-416000
"12/13/2007",2007-12-13,75000
"12/13/2007",2007-12-13,-233.76
"12/13/2007",2007-12-13,-38715.9
"12/13/2007",2007-12-13,-1499.76
"12/13/2007",2007-12-13,-1806225.18
"12/13/2007",2007-12-13,-48178.43
"12/13/2007",2007-12-13,-255700
"12/14/2007",2007-12-14,70000
"12/14/2007",2007-12-14,473.1
"12/14/2007",2007-12-14,-206000
"12/17/2007",2007-12-17,62000
"12/17/2007",2007-12-17,200.48
"12/17/2007",2007-12-17,-197000
"12/18/2007",2007-12-18,30000
"12/18/2007",2007-12-18,-3416900
"12/19/2007",2007-12-19,135000
"12/19/2007",2007-12-19,-424200
"12/20/2007",2007-12-20,40000
"12/20/2007",2007-12-20,-1753577.65
"12/20/2007",2007-12-20,-260000
"12/21/2007",2007-12-21,25000
"12/21/2007",2007-12-21,-171500
"12/24/2007",2007-12-24,-3614000
"12/26/2007",2007-12-26,47000
"12/27/2007",2007-12-27,20000
"12/27/2007",2007-12-27,-410000
"12/28/2007",2007-12-28,213000
"12/28/2007",2007-12-28,-338900
"12/31/2007",2007-12-31,76000
"12/31/2007",2007-12-31,-329900
"12/31/2007",2007-12-31,0
"12/31/2007",2007-12-31,5181856.69
"12/01/2008",2008-12-01,-395900
"12/02/2008",2008-12-02,-6247500
"12/03/2008",2008-12-03,-868900
"12/04/2008",2008-12-04,85000
"12/04/2008",2008-12-04,-629000
"12/05/2008",2008-12-05,99000
"12/05/2008",2008-12-05,-502800
"12/08/2008",2008-12-08,50000
"12/08/2008",2008-12-08,-372900
"12/09/2008",2008-12-09,-6522300
"12/10/2008",2008-12-10,90000
"12/10/2008",2008-12-10,-826600
"12/10/2008",2008-12-10,-2320.39
"12/11/2008",2008-12-11,82000
"12/11/2008",2008-12-11,-781100
"12/12/2008",2008-12-12,-495200
"12/15/2008",2008-12-15,92000
"12/15/2008",2008-12-15,-462000
"12/16/2008",2008-12-16,21000
"12/16/2008",2008-12-16,-6804000
"12/17/2008",2008-12-17,-967000
"12/17/2008",2008-12-17,-4763.9
"12/18/2008",2008-12-18,-682000
"12/19/2008",2008-12-19,90000
"12/19/2008",2008-12-19,-465000
"12/19/2008",2008-12-19,-31262.04
"12/19/2008",2008-12-19,-2273868.66
"12/22/2008",2008-12-22,80000
"12/22/2008",2008-12-22,-455200
"12/23/2008",2008-12-23,47000
"12/23/2008",2008-12-23,-7511600
"12/24/2008",2008-12-24,-5146000
"12/24/2008",2008-12-24,-1174200
"12/26/2008",2008-12-26,41000
"12/29/2008",2008-12-29,-1429600
"12/30/2008",2008-12-30,-7585400
"12/30/2008",2008-12-30,-304100
"12/31/2008",2008-12-31,85000
"12/31/2008",2008-12-31,-1455000
"12/31/2008",2008-12-31,0
"12/31/2008",2008-12-31,4291997.11
"12/01/2009",2009-12-01,41000
"12/01/2009",2009-12-01,-68000
"12/02/2009",2009-12-02,46000
"12/02/2009",2009-12-02,600839.33
"12/02/2009",2009-12-02,-41000
"12/02/2009",2009-12-02,-115.16
"12/02/2009",2009-12-02,-48102.16
"12/02/2009",2009-12-02,-96122.41
"12/02/2009",2009-12-02,-64367.65
"12/02/2009",2009-12-02,-93156.34
"12/02/2009",2009-12-02,-147126.17
"12/02/2009",2009-12-02,-151849.44
"12/03/2009",2009-12-03,96000
"12/03/2009",2009-12-03,-17149.91
"12/03/2009",2009-12-03,-16245.92
"12/03/2009",2009-12-03,-6985.65
"12/03/2009",2009-12-03,-5618.52
"12/04/2009",2009-12-04,116000
"12/04/2009",2009-12-04,-96000
"12/07/2009",2009-12-07,71000
"12/08/2009",2009-12-08,46000
"12/08/2009",2009-12-08,-187000
"12/09/2009",2009-12-09,177000
"12/09/2009",2009-12-09,284246.72
"12/09/2009",2009-12-09,-46000
"12/09/2009",2009-12-09,-169051.02
"12/09/2009",2009-12-09,-115195.7
"12/10/2009",2009-12-10,98000
"12/10/2009",2009-12-10,-177000
"12/11/2009",2009-12-11,92000
"12/11/2009",2009-12-11,-98000
"12/14/2009",2009-12-14,60000
"12/14/2009",2009-12-14,-92000
"12/15/2009",2009-12-15,21000
"12/15/2009",2009-12-15,-59294.12
"12/15/2009",2009-12-15,-705.88
"12/16/2009",2009-12-16,-21000
"12/17/2009",2009-12-17,26000
"12/18/2009",2009-12-18,76000
"12/18/2009",2009-12-18,-26000
"12/21/2009",2009-12-21,299000
"12/21/2009",2009-12-21,-76000
"12/21/2009",2009-12-21,3492.77
"12/21/2009",2009-12-21,2652.91
"12/21/2009",2009-12-21,52.53
"12/21/2009",2009-12-21,180098
"12/22/2009",2009-12-22,545000
"12/22/2009",2009-12-22,-550227.65
"12/22/2009",2009-12-22,30392.55
"12/22/2009",2009-12-22,2423.42
"12/22/2009",2009-12-22,34538.89
"12/22/2009",2009-12-22,7388.77
"12/22/2009",2009-12-22,865.06
"12/23/2009",2009-12-23,1515000
"12/23/2009",2009-12-23,-548288.48
"12/23/2009",2009-12-23,14428.96
"12/23/2009",2009-12-23,-7388.77
"12/23/2009",2009-12-23,18589.56
"12/23/2009",2009-12-23,1926.05
"12/24/2009",2009-12-24,483000
"12/24/2009",2009-12-24,-4146.96
"12/24/2009",2009-12-24,-688000
"12/24/2009",2009-12-24,2929.17
"12/24/2009",2009-12-24,8937.45
"12/24/2009",2009-12-24,-139.35
"12/24/2009",2009-12-24,-518.83
"12/24/2009",2009-12-24,-168053.69
"12/24/2009",2009-12-24,-1035.34
"12/24/2009",2009-12-24,19275.81
"12/24/2009",2009-12-24,321006.48
"12/28/2009",2009-12-28,1289000
"12/28/2009",2009-12-28,-414713.52
"12/28/2009",2009-12-28,26793.48
"12/28/2009",2009-12-28,7398.84
"12/28/2009",2009-12-28,4864.28
"12/28/2009",2009-12-28,-106450.17
"12/28/2009",2009-12-28,-113217.33
"12/29/2009",2009-12-29,890000
"12/29/2009",2009-12-29,-2232480.38
"12/29/2009",2009-12-29,196.8
"12/29/2009",2009-12-29,11458.53
"12/29/2009",2009-12-29,9357.98
"12/29/2009",2009-12-29,646515.43
"12/30/2009",2009-12-30,571000
"12/30/2009",2009-12-30,-1018500
"12/30/2009",2009-12-30,12705.63
"12/30/2009",2009-12-30,6021.92
"12/30/2009",2009-12-30,3524.09
"12/30/2009",2009-12-30,13474.85
"12/31/2009",2009-12-31,1483000
"12/31/2009",2009-12-31,-691300
"12/31/2009",2009-12-31,48637.12
"12/31/2009",2009-12-31,24267.38
"12/31/2009",2009-12-31,0
"12/31/2009",2009-12-31,87559.05
"12/01/2010",2010-12-01,120000
"12/01/2010",2010-12-01,-1620
"12/01/2010",2010-12-01,-593200
"12/02/2010",2010-12-02,162000
"12/02/2010",2010-12-02,-504300
"12/03/2010",2010-12-03,117000
"12/03/2010",2010-12-03,-317450
"12/03/2010",2010-12-03,-3373.26
"12/06/2010",2010-12-06,33000
"12/06/2010",2010-12-06,-335900
"12/07/2010",2010-12-07,492000
"12/07/2010",2010-12-07,-6530050
"12/07/2010",2010-12-07,8991.9
"12/08/2010",2010-12-08,1171000
"12/08/2010",2010-12-08,-626750
"12/09/2010",2010-12-09,484000
"12/09/2010",2010-12-09,-515000
"12/09/2010",2010-12-09,-45606.42
"12/09/2010",2010-12-09,-36736.99
"12/09/2010",2010-12-09,-136397.53
"12/09/2010",2010-12-09,-29527.72
"12/10/2010",2010-12-10,275000
"12/10/2010",2010-12-10,-341450
"12/13/2010",2010-12-13,8e+05
"12/13/2010",2010-12-13,-337700
"12/14/2010",2010-12-14,821000
"12/14/2010",2010-12-14,-6287200
"12/14/2010",2010-12-14,-7132.98
"12/14/2010",2010-12-14,-536297.21
"12/14/2010",2010-12-14,-3693.33
"12/14/2010",2010-12-14,-316122.95
"12/14/2010",2010-12-14,-380814.53
"12/14/2010",2010-12-14,-63070.03
"12/14/2010",2010-12-14,0
"12/15/2010",2010-12-15,1974000
"12/15/2010",2010-12-15,-613100
"12/16/2010",2010-12-16,886000
"12/16/2010",2010-12-16,-390050
"12/17/2010",2010-12-17,428000
"12/17/2010",2010-12-17,-334800
"12/20/2010",2010-12-20,380000
"12/20/2010",2010-12-20,-333100
"12/21/2010",2010-12-21,237000
"12/21/2010",2010-12-21,-4436.77
"12/21/2010",2010-12-21,-6680900
"12/22/2010",2010-12-22,1276000
"12/22/2010",2010-12-22,-683250
"12/22/2010",2010-12-22,-149758.88
"12/22/2010",2010-12-22,-65100.32
"12/22/2010",2010-12-22,-43024.5
"12/23/2010",2010-12-23,426000
"12/23/2010",2010-12-23,-449200
"12/23/2010",2010-12-23,62.72
"12/23/2010",2010-12-23,-283163.44
"12/24/2010",2010-12-24,-355000
"12/27/2010",2010-12-27,153000
"12/28/2010",2010-12-28,143000
"12/28/2010",2010-12-28,-6672100
"12/29/2010",2010-12-29,149000
"12/29/2010",2010-12-29,-756300
"12/29/2010",2010-12-29,-4532
"12/30/2010",2010-12-30,196000
"12/30/2010",2010-12-30,-738650
"12/31/2010",2010-12-31,-81152661.08
"12/31/2010",2010-12-31,0
"12/31/2010",2010-12-31,1203843.18
"12/01/2011",2011-12-01,77000
"12/01/2011",2011-12-01,11546.72
"12/01/2011",2011-12-01,814404.49
"12/01/2011",2011-12-01,-116546.72
"12/01/2011",2011-12-01,-540865.73
"12/01/2011",2011-12-01,-83804.72
"12/01/2011",2011-12-01,-189734.04
"12/02/2011",2011-12-02,112000
"12/02/2011",2011-12-02,-77000
"12/05/2011",2011-12-05,94000
"12/05/2011",2011-12-05,-112000
"12/06/2011",2011-12-06,41000
